time,temperature_2m (°F),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-10-03T09:00,44.7,30,0,0,100,0,0,0,0
2022-10-03T10:00,44.4,30,0,0,100,0,0,0,0
2022-10-03T11:00,44.1,30,0,0,100,0,0,0,0
2022-10-03T12:00,44.5,30,0,0,100,30,5,25,0
2022-10-03T13:00,46.5,30,0,0,100,148,39,109,107.2
2022-10-03T14:00,49.4,30,0,0,100,304,131,173,232.8
2022-10-03T15:00,52.7,30,0,0,100,474,276,198,410
2022-10-03T16:00,55.5,30,0,0,100,619,457,162,617.2
2022-10-03T17:00,57.6,30,0,0,100,692,542,150,770.9
2022-10-03T18:00,58.2,30,0,0,100,660,469,191,769.7
2022-10-03T19:00,56.7,30,0,0,100,434,134,300,455.3
2022-10-03T20:00,56.6,30,0,0,100,352,104,248,190.3
2022-10-03T21:00,55.8,30,0,0,100,238,51,187,168.2
2022-10-03T22:00,54,30,0,0,100,110,17,93,106.9
2022-10-03T23:00,52,30,0,0,100,16,0,16,26.4
2022-10-04T00:00,50.6,30,0,0,100,0,0,0,0
2022-10-04T01:00,49.8,30,0,0,100,0,0,0,0
2022-10-04T02:00,49.5,31,0,2,100,0,0,0,0
2022-10-04T03:00,49.3,50,0,34,100,0,0,0,0
2022-10-04T04:00,49,71,0,69,100,0,0,0,0
2022-10-04T05:00,48.9,85,0,93,98,0,0,0,0
2022-10-04T06:00,48.7,68,0,64,97,0,0,0,0
2022-10-04T07:00,47.7,79,0,87,90,0,0,0,0
2022-10-04T08:00,47.7,61,0,60,84,0,0,0,0
2022-10-04T09:00,47.6,65,0,61,94,0,0,0,0
2022-10-04T10:00,47.1,63,0,59,91,0,0,0,0
2022-10-04T11:00,46.8,71,0,77,83,0,0,0,0
2022-10-04T12:00,47.2,56,0,53,82,14,3,11,0
2022-10-04T13:00,48.6,58,0,54,86,111,35,76,89.4
2022-10-04T14:00,49.8,77,0,80,98,207,94,113,194.4
2022-10-04T15:00,50.9,53,0,39,97,236,77,159,194.9
2022-10-04T16:00,51.1,70,3,64,96,197,38,159,90.7
2022-10-04T17:00,52.5,89,1,99,97,389,170,219,154.3
2022-10-04T18:00,53.1,78,0,90,79,293,116,177,209.6
2022-10-04T19:00,56.5,41,0,22,94,427,276,151,317.7
2022-10-04T20:00,56.2,35,0,8,100,214,72,142,311.1
2022-10-04T21:00,55.4,29,0,0,98,144,20,124,81.8
2022-10-04T22:00,53.7,72,0,70,99,76,22,54,76.5
2022-10-04T23:00,52,63,0,57,96,16,3,13,40.3
2022-10-05T00:00,51.1,59,0,49,97,0,0,0,0
2022-10-05T01:00,50.3,54,0,41,97,0,0,0,0
2022-10-05T02:00,50.1,50,0,35,97,0,0,0,0
2022-10-05T03:00,49.9,50,0,36,95,0,0,0,0
2022-10-05T04:00,49.7,41,3,51,26,0,0,0,0
2022-10-05T05:00,49.5,32,4,32,32,0,0,0,0
2022-10-05T06:00,49.5,42,7,39,42,0,0,0,0
2022-10-05T07:00,49.9,30,2,21,52,0,0,0,0
2022-10-05T08:00,49.5,21,0,4,62,0,0,0,0
2022-10-05T09:00,48.9,23,0,0,77,0,0,0,0
2022-10-05T10:00,48.9,20,0,0,68,0,0,0,0
2022-10-05T11:00,48.7,18,0,0,61,0,0,0,0
2022-10-05T12:00,48.9,16,0,0,54,35,19,16,0
2022-10-05T13:00,52.3,14,0,0,48,194,138,56,423
2022-10-05T14:00,55.8,11,0,0,35,365,297,68,664.8
2022-10-05T15:00,59.4,7,0,0,24,519,432,87,776.5
2022-10-05T16:00,62.6,5,0,0,15,636,549,87,843.6
2022-10-05T17:00,64.8,3,0,0,9,702,619,83,903.3
2022-10-05T18:00,66.1,1,0,0,4,695,611,84,924.3
2022-10-05T19:00,66.6,0,0,0,0,621,539,82,902.2
2022-10-05T20:00,66.2,0,0,0,0,503,427,76,861.8
2022-10-05T21:00,64.8,0,0,0,0,339,273,66,790.3
2022-10-05T22:00,61.7,0,0,0,0,160,114,46,657.1
2022-10-05T23:00,59,0,0,0,0,20,10,10,184.5
2022-10-06T00:00,57.3,0,0,0,0,0,0,0,0
2022-10-06T01:00,55.9,0,0,0,0,0,0,0,0
2022-10-06T02:00,54.8,1,0,0,4,0,0,0,0
2022-10-06T03:00,55.7,8,0,0,25,0,0,0,0
2022-10-06T04:00,56.3,13,0,0,42,0,0,0,0
2022-10-06T05:00,56,19,0,0,63,0,0,0,0
2022-10-06T06:00,55.3,23,0,0,77,0,0,0,0
2022-10-06T07:00,55,21,0,0,71,0,0,0,0
2022-10-06T08:00,55.6,24,0,0,79,0,0,0,0
2022-10-06T09:00,55.3,21,0,0,71,0,0,0,0
2022-10-06T10:00,54.9,14,0,0,46,0,0,0,0
2022-10-06T11:00,54.3,16,0,0,53,0,0,0,0
2022-10-06T12:00,50.4,17,0,1,56,31,16,15,0
2022-10-06T13:00,56.7,16,0,4,44,178,123,55,376.5
2022-10-06T14:00,63.3,14,0,0,45,348,273,75,609.6
2022-10-06T15:00,67.2,26,0,11,64,498,412,86,734.8
2022-10-06T16:00,69.7,23,0,15,46,607,520,87,810.1
2022-10-06T17:00,71.6,15,0,8,35,661,569,92,850
2022-10-06T18:00,72.9,19,0,5,54,649,541,108,841.5
2022-10-06T19:00,73.8,35,0,13,89,569,449,120,794.3
2022-10-06T20:00,73.3,49,0,33,97,344,194,150,569.7
2022-10-06T21:00,71.4,60,0,51,98,202,75,127,284
2022-10-06T22:00,69.5,47,0,30,98,83,24,59,159.8
2022-10-06T23:00,67.7,51,0,36,97,11,1,10,35.3
2022-10-07T00:00,63.9,58,0,46,100,0,0,0,0
2022-10-07T01:00,62,57,0,45,100,0,0,0,0
2022-10-07T02:00,61.2,61,0,52,100,0,0,0,0
2022-10-07T03:00,60.9,79,0,82,100,0,0,0,0
2022-10-07T04:00,59.8,85,0,95,93,0,0,0,0
2022-10-07T05:00,58.7,71,0,91,55,0,0,0,0
2022-10-07T06:00,58,33,0,20,71,0,0,0,0
2022-10-07T07:00,58.1,27,0,1,88,0,0,0,0
2022-10-07T08:00,57.3,17,0,9,39,0,0,0,0
2022-10-07T09:00,56.1,19,0,31,0,0,0,0,0
2022-10-07T10:00,55.8,18,1,29,0,0,0,0,0
2022-10-07T11:00,55.8,50,32,35,0,0,0,0,0
2022-10-07T12:00,55.7,100,92,56,0,16,6,10,0
2022-10-07T13:00,57.7,100,99,57,0,52,17,35,87.7
2022-10-07T14:00,57.9,100,100,39,0,67,2,65,39
2022-10-07T15:00,57.4,100,100,19,0,70,0,70,0.5
2022-10-07T16:00,56.2,94,100,7,0,116,0,116,0
2022-10-07T17:00,55.9,100,100,11,29,219,48,171,26.7
2022-10-07T18:00,56.3,100,100,12,67,370,189,181,193.2
2022-10-07T19:00,56.3,100,100,4,33,154,8,146,162.6
2022-10-07T20:00,55,91,100,2,0,106,1,105,1.1
2022-10-07T21:00,53.8,91,100,2,0,68,0,68,0.3
2022-10-07T22:00,52.4,88,93,7,0,47,8,39,21.1
2022-10-07T23:00,51.3,97,86,33,0,6,1,5,12.9
2022-10-08T00:00,50.2,100,86,50,0,0,0,0,0
2022-10-08T01:00,49.6,100,90,66,0,0,0,0,0
2022-10-08T02:00,48.9,97,72,54,0,0,0,0,0
2022-10-08T03:00,48.6,82,58,50,0,0,0,0,0
2022-10-08T04:00,48,75,37,69,0,0,0,0,0
2022-10-08T05:00,47.6,100,65,85,0,0,0,0,0
2022-10-08T06:00,47,71,55,35,0,0,0,0,0
2022-10-08T07:00,45.9,66,71,4,0,0,0,0,0
2022-10-08T08:00,45.4,71,78,1,0,0,0,0,0
2022-10-08T09:00,45,70,78,0,0,0,0,0,0
2022-10-08T10:00,44.9,66,73,0,0,0,0,0,0
2022-10-08T11:00,44.7,68,76,0,0,0,0,0,0
2022-10-08T12:00,44.7,84,89,6,0,14,4,10,0
2022-10-08T13:00,45.8,100,98,20,0,112,60,52,163
2022-10-08T14:00,46.9,74,78,7,0,200,103,97,268.1
2022-10-08T15:00,48.7,79,84,5,0,350,184,166,313.8
2022-10-08T16:00,49.6,90,99,2,0,331,128,203,286.2
2022-10-08T17:00,50.6,91,100,1,0,401,134,267,198.1
2022-10-08T18:00,51.7,89,99,0,0,429,175,254,243
2022-10-08T19:00,51.4,90,100,0,0,307,63,244,192.6
2022-10-08T20:00,51.5,90,100,0,0,240,40,200,83
2022-10-08T21:00,51.6,79,88,0,0,200,62,138,126.2
2022-10-08T22:00,51.1,59,65,0,3,94,30,64,173.2
2022-10-08T23:00,50.1,32,35,0,1,11,4,7,44.5
2022-10-09T00:00,49.1,30,33,1,0,0,0,0,0
2022-10-09T01:00,47.7,50,51,7,0,0,0,0,0
2022-10-09T02:00,47.1,65,66,9,0,0,0,0,0
2022-10-09T03:00,47,87,85,18,0,0,0,0,0
2022-10-09T04:00,47,86,83,18,0,0,0,0,0
2022-10-09T05:00,47.2,79,82,9,0,0,0,0,0
2022-10-09T06:00,46.8,62,62,11,0,0,0,0,0
2022-10-09T07:00,46.6,33,35,3,0,0,0,0,0
2022-10-09T08:00,46,27,29,2,0,0,0,0,0
2022-10-09T09:00,46,36,34,0,17,0,0,0,0
2022-10-09T10:00,45.4,20,16,0,20,0,0,0,0
2022-10-09T11:00,45,10,2,0,28,0,0,0,0
2022-10-09T12:00,45.4,10,1,0,31,26,11,15,0
2022-10-09T13:00,47.9,3,1,2,3,169,116,53,342.7
2022-10-09T14:00,51.2,6,1,8,0,345,266,79,612.6
2022-10-09T15:00,54.2,34,32,8,0,488,392,96,733.4
2022-10-09T16:00,57,100,100,51,0,552,413,139,734.3
2022-10-09T17:00,58.5,100,97,97,0,458,263,195,556.8
2022-10-09T18:00,58.5,99,50,90,0,248,19,229,204.8
2022-10-09T19:00,59,80,31,86,0,258,69,189,52
2022-10-09T20:00,59.1,60,13,81,0,239,115,124,177.3
2022-10-09T21:00,58.4,56,18,66,0,193,93,100,258
2022-10-09T22:00,56.6,42,4,64,0,76,34,42,231.9
2022-10-09T23:00,55.2,35,10,44,0,10,3,7,44.7
2022-10-10T00:00,53.9,39,12,47,0,0,0,0,0
2022-10-10T01:00,53.1,43,19,43,0,0,0,0,0
2022-10-10T02:00,52.3,48,21,49,0,0,0,0,0
2022-10-10T03:00,51.3,47,24,42,0,0,0,0,0
2022-10-10T04:00,50.4,50,23,48,0,0,0,0,0
2022-10-10T05:00,49.6,50,11,65,4,0,0,0,0
2022-10-10T06:00,49.5,87,12,90,74,0,0,0,0
2022-10-10T07:00,49.9,100,15,98,91,0,0,0,0
2022-10-10T08:00,49.5,90,7,97,85,0,0,0,0
2022-10-10T09:00,49.4,92,7,94,97,0,0,0,0
2022-10-10T10:00,49.2,85,9,90,77,0,0,0,0
2022-10-10T11:00,48.5,56,7,72,22,0,0,0,0
2022-10-10T12:00,48.4,34,8,33,24,13,4,9,0
2022-10-10T13:00,49.4,37,18,27,16,97,40,57,118.2
2022-10-10T14:00,52.1,48,18,49,9,238,137,101,274.2
2022-10-10T15:00,54.1,55,29,48,0,301,172,129,351.5
2022-10-10T16:00,56.3,44,27,32,0,395,248,147,377.2
2022-10-10T17:00,57.2,50,32,35,0,360,186,174,351
2022-10-10T18:00,58.2,57,39,37,0,380,230,150,318.6
2022-10-10T19:00,58.7,60,45,33,0,354,202,152,347.3
2022-10-10T20:00,59.1,46,37,21,0,369,262,107,442.5
2022-10-10T21:00,58.3,25,24,5,0,256,176,80,538.1
2022-10-10T22:00,56.1,19,21,0,0,119,73,46,473.2
2022-10-10T23:00,53.4,11,12,0,0,10,4,6,88
2022-10-11T00:00,51.8,2,2,0,0,0,0,0,0
2022-10-11T01:00,50.4,4,4,0,0,0,0,0,0
2022-10-11T02:00,48.6,2,2,0,0,0,0,0,0
2022-10-11T03:00,47.5,0,0,0,0,0,0,0,0
2022-10-11T04:00,46.9,0,0,0,0,0,0,0,0
2022-10-11T05:00,46.4,0,0,0,0,0,0,0,0
2022-10-11T06:00,45.9,0,0,0,0,0,0,0,0
2022-10-11T07:00,45.2,0,0,0,0,0,0,0,0
2022-10-11T08:00,44.8,0,0,0,0,0,0,0,0
2022-10-11T09:00,44.2,24,13,21,0,0,0,0,0
2022-10-11T10:00,44.4,36,14,39,0,0,0,0,0
2022-10-11T11:00,44.8,37,8,50,0,0,0,0,0
2022-10-11T12:00,46,50,5,75,0,19,9,10,0
2022-10-11T13:00,50.4,45,2,72,0,119,53,66,201
2022-10-11T14:00,55.5,32,2,51,0,241,119,122,275.6
2022-10-11T15:00,59.8,18,1,29,0,401,251,150,397
2022-10-11T16:00,63.8,10,0,17,0,537,423,114,603.1
2022-10-11T17:00,67,4,0,6,0,607,506,101,756.8
2022-10-11T18:00,69.3,1,0,1,0,606,501,105,790.3
2022-10-11T19:00,70.8,0,0,0,0,575,492,83,821.1
2022-10-11T20:00,71,8,0,14,0,458,380,78,828.5
2022-10-11T21:00,69.3,1,0,2,0,302,236,66,751
2022-10-11T22:00,65.9,11,0,19,0,128,86,42,610.6
2022-10-11T23:00,62,11,0,18,0,9,4,5,93.7
2022-10-12T00:00,59.4,7,0,12,0,0,0,0,0
2022-10-12T01:00,57.9,3,0,5,0,0,0,0,0
2022-10-12T02:00,56.7,0,0,0,0,0,0,0,0
2022-10-12T03:00,55.6,0,0,0,0,0,0,0,0
2022-10-12T04:00,54.6,1,0,0,4,0,0,0,0
2022-10-12T05:00,53.9,29,0,0,98,0,0,0,0
2022-10-12T06:00,53.5,28,0,0,93,0,0,0,0
2022-10-12T07:00,53.1,0,0,0,0,0,0,0,0
2022-10-12T08:00,52.7,4,0,0,13,0,0,0,0
2022-10-12T09:00,52.3,26,0,0,86,0,0,0,0
2022-10-12T10:00,52.1,26,0,0,87,0,0,0,0
2022-10-12T11:00,51.9,25,0,0,84,0,0,0,0
2022-10-12T12:00,52.2,24,0,5,71,20,8,12,0
2022-10-12T13:00,55.4,28,0,0,92,155,92,63,282.9
2022-10-12T14:00,59.5,30,0,0,100,323,228,95,529.7
2022-10-12T15:00,63,29,0,1,96,458,332,126,640.9
2022-10-12T16:00,65.8,34,0,7,99,552,399,153,670.5
2022-10-12T17:00,67.8,32,0,3,99,573,387,186,641.8
2022-10-12T18:00,69.1,30,0,0,99,573,382,191,613
2022-10-12T19:00,68.9,30,0,0,100,459,236,223,513.2
2022-10-12T20:00,68.5,31,0,1,100,345,164,181,378.8
2022-10-12T21:00,67.2,61,0,52,100,196,55,141,260.8
2022-10-12T22:00,65.1,85,0,92,99,47,1,46,79.5
2022-10-12T23:00,63.7,64,0,56,100,5,0,5,0
2022-10-13T00:00,63,76,0,79,95,0,0,0,0
2022-10-13T01:00,61.4,67,0,88,48,0,0,0,0
2022-10-13T02:00,60.6,30,0,44,11,0,0,0,0
2022-10-13T03:00,59.8,41,0,56,24,0,0,0,0
2022-10-13T04:00,59.4,41,0,26,85,0,0,0,0
2022-10-13T05:00,59,59,0,49,98,0,0,0,0
2022-10-13T06:00,58.7,82,0,86,100,0,0,0,0
2022-10-13T07:00,58.5,86,0,93,100,0,0,0,0
2022-10-13T08:00,59.1,64,0,57,100,0,0,0,0
2022-10-13T09:00,59.4,44,4,18,100,0,0,0,0
2022-10-13T10:00,59.4,44,0,23,99,0,0,0,0
2022-10-13T11:00,59.6,69,0,71,87,0,0,0,0
2022-10-13T12:00,57.6,72,8,71,73,7,0,7,0
2022-10-13T13:00,58.8,81,21,57,94,15,0,15,0
2022-10-13T14:00,59.4,100,53,95,82,67,18,49,18.6
2022-10-13T15:00,60.9,100,49,91,77,191,89,102,114.2
2022-10-13T16:00,62.8,100,54,83,9,263,109,154,192.1
2022-10-13T17:00,63.4,100,93,94,35,189,40,149,127.1
2022-10-13T18:00,64,100,100,100,61,155,17,138,41.4
2022-10-13T19:00,61.2,100,78,94,61,87,3,84,15.1
2022-10-13T20:00,60,100,31,97,52,51,0,51,0.8
2022-10-13T21:00,59.2,66,2,95,23,71,31,40,47.5
2022-10-13T22:00,57.6,62,0,96,13,36,10,26,84.7
2022-10-13T23:00,57,53,1,84,7,2,0,2,8.7
2022-10-14T00:00,56.7,59,0,92,11,0,0,0,0
2022-10-14T01:00,57,62,7,88,11,0,0,0,0
2022-10-14T02:00,54.4,86,29,99,3,0,0,0,0
2022-10-14T03:00,53.4,60,0,100,0,0,0,0,0
2022-10-14T04:00,52.3,62,0,100,5,0,0,0,0
2022-10-14T05:00,50.7,65,0,96,23,0,0,0,0
2022-10-14T06:00,49.4,47,0,59,39,0,0,0,0
2022-10-14T07:00,48.9,21,0,34,1,0,0,0,0
2022-10-14T08:00,50.1,1,0,1,0,0,0,0,0
2022-10-14T09:00,48.6,0,0,0,0,0,0,0,0
2022-10-14T10:00,47.4,0,0,0,0,0,0,0,0
2022-10-14T11:00,44.1,0,0,0,0,0,0,0,0
2022-10-14T12:00,44.4,2,0,3,0,20,10,10,0
2022-10-14T13:00,49.8,0,0,0,0,159,113,46,367.8
2022-10-14T14:00,53.9,0,0,0,0,334,267,67,651.1
2022-10-14T15:00,57.5,22,2,33,0,483,402,81,777.1
2022-10-14T16:00,60,24,2,37,0,579,489,90,831.3
2022-10-14T17:00,61.3,31,2,49,0,580,480,100,821.9
2022-10-14T18:00,61.5,42,3,66,0,411,205,206,552.3
2022-10-14T19:00,61.8,30,0,50,0,359,148,211,277.6
2022-10-14T20:00,61.8,24,0,40,0,300,138,162,268.6
2022-10-14T21:00,61.2,19,0,31,0,249,164,85,405.4
2022-10-14T22:00,58.9,16,0,27,0,108,67,41,486.3
2022-10-14T23:00,56.1,9,0,15,0,6,2,4,54.3
2022-10-15T00:00,54.3,7,0,11,0,0,0,0,0
2022-10-15T01:00,53.1,1,0,2,0,0,0,0,0
2022-10-15T02:00,52.3,4,0,7,0,0,0,0,0
2022-10-15T03:00,51.6,24,0,40,0,0,0,0,0
2022-10-15T04:00,51.8,54,0,90,0,0,0,0,0
2022-10-15T05:00,52.2,46,0,76,0,0,0,0,0
2022-10-15T06:00,51.8,4,0,7,0,0,0,0,0
2022-10-15T07:00,49.5,12,0,20,0,0,0,0,0
2022-10-15T08:00,49.6,6,0,6,7,0,0,0,0
2022-10-15T09:00,49.6,28,0,2,89,0,0,0,0
2022-10-15T10:00,49.6,54,0,43,93,0,0,0,0
2022-10-15T11:00,49.7,44,0,26,93,0,0,0,0
2022-10-15T12:00,50.3,9,0,1,29,15,4,11,0
2022-10-15T13:00,53.1,2,0,4,0,143,97,46,274.8
2022-10-15T14:00,57.3,2,0,3,0,306,230,76,568.3
2022-10-15T15:00,61.2,10,0,16,0,472,396,76,730.4
2022-10-15T16:00,64.4,9,0,15,0,536,422,114,785.4
2022-10-15T17:00,66.5,9,1,13,0,518,310,208,611.5
2022-10-15T18:00,67.2,46,1,42,65,463,322,141,503.6
2022-10-15T19:00,67.8,61,2,52,93,398,268,130,510.2
2022-10-15T20:00,67,45,9,33,58,275,145,130,391.2
2022-10-15T21:00,64.8,21,8,23,0,227,153,74,393.4
2022-10-15T22:00,61,15,3,20,0,99,62,37,460.3
2022-10-15T23:00,57.4,7,0,12,0,4,1,3,44.4
2022-10-16T00:00,54.6,7,1,10,0,0,0,0,0
2022-10-16T01:00,52.1,4,2,3,0,0,0,0,0
2022-10-16T02:00,50.4,3,2,2,0,0,0,0,0
2022-10-16T03:00,49.1,0,0,0,0,0,0,0,0
2022-10-16T04:00,47.7,0,0,0,0,0,0,0,0
2022-10-16T05:00,46.7,0,0,0,0,0,0,0,0
2022-10-16T06:00,46.2,0,0,0,0,0,0,0,0
2022-10-16T07:00,45.4,5,0,0,16,0,0,0,0
2022-10-16T08:00,45,5,0,0,18,0,0,0,0
2022-10-16T09:00,44.6,5,0,0,18,0,0,0,0
2022-10-16T10:00,44.2,19,0,7,49,0,0,0,0
2022-10-16T11:00,44,34,0,26,60,0,0,0,0
2022-10-16T12:00,44.7,10,0,0,33,14,5,9,0
2022-10-16T13:00,48,10,0,0,32,137,75,62,232.7
2022-10-16T14:00,52.1,16,0,0,52,306,229,77,514.4
2022-10-16T15:00,55.2,3,0,0,9,467,383,84,722.3
2022-10-16T16:00,57.5,1,0,0,3,572,484,88,820.1
2022-10-16T17:00,59.4,2,0,2,1,624,536,88,858.5
2022-10-16T18:00,60.8,6,0,10,0,616,526,90,870.3
2022-10-16T19:00,62.4,7,0,12,0,538,443,95,838.4
2022-10-16T20:00,62.7,24,3,12,47,396,298,98,731.7
2022-10-16T21:00,62.1,63,8,60,67,255,184,71,631
2022-10-16T22:00,60.2,50,2,52,57,86,40,46,432
2022-10-16T23:00,57.3,41,2,49,32,3,1,2,24.1
2022-10-17T00:00,55.2,38,7,50,5,0,0,0,0
2022-10-17T01:00,53.8,23,2,36,0,0,0,0,0
2022-10-17T02:00,52.5,4,1,5,0,0,0,0,0
2022-10-17T03:00,51.3,29,0,5,85,0,0,0,0
2022-10-17T04:00,50.6,40,0,19,96,0,0,0,0
2022-10-17T05:00,50.2,31,0,23,58,0,0,0,0
2022-10-17T06:00,50.1,5,0,7,3,0,0,0,0
2022-10-17T07:00,49.8,14,0,21,4,0,0,0,0
2022-10-17T08:00,49.5,33,0,25,59,0,0,0,0
2022-10-17T09:00,49.3,57,0,45,100,0,0,0,0
2022-10-17T10:00,48.9,71,0,70,97,0,0,0,0
2022-10-17T11:00,48.5,85,0,98,87,0,0,0,0
2022-10-17T12:00,48.6,72,0,96,49,7,0,7,0
2022-10-17T13:00,50.2,65,0,79,57,66,9,57,19
2022-10-17T14:00,53,49,0,76,11,148,49,99,90.8
2022-10-17T15:00,55.1,61,4,94,4,238,103,135,179.8
2022-10-17T16:00,56.1,72,13,75,52,250,121,129,212.9
2022-10-17T17:00,56.8,64,15,49,71,292,181,111,257
2022-10-17T18:00,57.3,41,14,33,27,256,128,128,246.6
2022-10-17T19:00,57.7,37,22,27,2,398,268,130,341.7
2022-10-17T20:00,57.6,37,9,40,16,338,252,86,542.3
2022-10-17T21:00,56.1,59,9,37,95,219,138,81,522.9
2022-10-17T22:00,53.9,59,2,50,91,69,20,49,292.5
2022-10-17T23:00,51.8,48,2,34,87,2,0,2,10
2022-10-18T00:00,50.4,22,6,9,36,0,0,0,0
2022-10-18T01:00,49.1,38,8,20,61,0,0,0,0
2022-10-18T02:00,47.6,16,1,15,20,0,0,0,0
2022-10-18T03:00,46.1,4,0,4,4,0,0,0,0
2022-10-18T04:00,45.3,2,0,2,4,0,0,0,0
2022-10-18T05:00,44.4,11,0,11,13,0,0,0,0
2022-10-18T06:00,43.5,5,0,5,7,0,0,0,0
2022-10-18T07:00,42.4,1,0,1,0,0,0,0,0
2022-10-18T08:00,41.5,7,0,11,0,0,0,0,0
2022-10-18T09:00,41,8,2,11,0,0,0,0,0
2022-10-18T10:00,40.5,38,27,23,0,0,0,0,0
2022-10-18T11:00,40.2,48,37,24,1,0,0,0,0
2022-10-18T12:00,40.5,48,47,9,2,13,5,8,0
2022-10-18T13:00,42.3,71,68,17,0,99,46,53,173.7
2022-10-18T14:00,44.8,69,69,12,0,239,154,85,347.2
2022-10-18T15:00,47.7,94,98,10,0,354,199,155,451.2
2022-10-18T16:00,49.3,60,52,22,0,272,58,214,252.2
2022-10-18T17:00,49.8,47,40,18,0,361,199,162,196.4
2022-10-18T18:00,50.7,62,47,32,0,409,254,155,385.4
2022-10-18T19:00,51.2,85,58,54,0,362,222,140,426
2022-10-18T20:00,50.4,36,10,45,0,267,125,142,340.3
2022-10-18T21:00,48.9,21,14,14,0,202,129,73,350.7
2022-10-18T22:00,47.6,38,1,61,0,86,49,37,393.1
2022-10-18T23:00,45.9,11,0,18,0,3,1,2,23
2022-10-19T00:00,44.5,10,1,15,0,0,0,0,0
2022-10-19T01:00,43.3,1,0,1,0,0,0,0,0
2022-10-19T02:00,42.4,1,0,1,0,0,0,0,0
2022-10-19T03:00,41.6,0,0,0,0,0,0,0,0
2022-10-19T04:00,40.9,0,0,0,0,0,0,0,0
2022-10-19T05:00,40.3,0,0,0,0,0,0,0,0
2022-10-19T06:00,39.6,0,0,0,0,0,0,0,0
2022-10-19T07:00,38.6,0,0,0,0,0,0,0,0
2022-10-19T08:00,38.1,0,0,0,0,0,0,0,0
2022-10-19T09:00,37.8,13,14,0,0,0,0,0,0
2022-10-19T10:00,37.7,55,61,0,0,0,0,0,0
2022-10-19T11:00,38.4,74,69,19,3,0,0,0,0
2022-10-19T12:00,39.4,80,61,39,6,9,2,7,0
2022-10-19T13:00,40.5,61,53,22,0,95,36,59,119.2
2022-10-19T14:00,42.5,100,61,77,0,197,88,109,233.5
2022-10-19T15:00,44,100,78,99,0,235,86,149,224.8
2022-10-19T16:00,44.2,100,88,95,1,230,65,165,150.7
2022-10-19T17:00,45.2,100,80,51,16,178,11,167,58.3
2022-10-19T18:00,47.7,100,41,84,73,312,111,201,87
2022-10-19T19:00,48.9,85,34,56,68,382,228,154,318.6
2022-10-19T20:00,49.1,88,38,60,58,261,101,160,336.2
2022-10-19T21:00,47.3,90,16,86,79,194,91,103,268.9
2022-10-19T22:00,45.7,80,8,86,69,55,12,43,200.6
2022-10-19T23:00,44.5,81,16,87,48,2,0,2,4.1
2022-10-20T00:00,43.5,57,9,62,40,0,0,0,0
2022-10-20T01:00,43.1,90,15,84,87,0,0,0,0
2022-10-20T02:00,42.5,74,37,67,1,0,0,0,0
2022-10-20T03:00,42,94,43,50,84,0,0,0,0
2022-10-20T04:00,41.7,90,54,35,67,0,0,0,0
2022-10-20T05:00,41.3,100,58,62,71,0,0,0,0
2022-10-20T06:00,41.4,100,34,71,96,0,0,0,0
2022-10-20T07:00,41.6,81,19,60,93,0,0,0,0
2022-10-20T08:00,41.4,59,12,43,73,0,0,0,0
2022-10-20T09:00,41.3,46,16,14,77,0,0,0,0
2022-10-20T10:00,40.7,100,82,13,88,0,0,0,0
2022-10-20T11:00,40.3,100,60,73,95,0,0,0,0
2022-10-20T12:00,40.2,100,58,85,93,9,0,9,0
2022-10-20T13:00,41.5,100,73,89,95,77,13,64,33.1
