,time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h),chilled_water,steam,electricity,temperature_2m (°F)^2,temperature_2m (°F)^3
15529,2023-02-12 09:00:00-05:00,34.4,61,22.5,27.9,1020.4,984.8,0.0,0.0,0.0,1,30,0,0,100,177,111,66,341.9,3.5,7.3,2382.20825,165.666425,24.1938925,1183.36,40707.583999999995
15530,2023-02-12 10:00:00-05:00,39.4,46,20.2,32.7,1019.8,984.6,0.0,0.0,0.0,1,30,0,0,100,335,240,95,581.6,3.3,4.9,2476.31075,138.861425,24.074225,1552.36,61162.984
15531,2023-02-12 11:00:00-05:00,42.9,38,18.9,36.3,1019.3,984.4,0.0,0.0,0.0,1,30,0,0,100,462,349,113,697.7,2.7,3.9,2399.8865,130.8839,23.91154,1840.4099999999999,78953.58899999999
15532,2023-02-12 12:00:00-05:00,45.7,34,18.7,39.8,1017.4,982.7,0.0,0.0,0.0,1,29,0,0,98,546,431,115,769.7,0.9,1.3,2487.939,124.28875,23.67646,2088.4900000000002,95443.99300000002
15533,2023-02-12 13:00:00-05:00,47.7,31,18.8,42.2,1016.0,981.5,0.0,0.0,0.0,1,30,0,0,100,571,456,115,816.1,0.7,1.1,2616.60275,117.02645,23.65136,2275.2900000000004,108531.33300000001
15534,2023-02-12 14:00:00-05:00,48.2,31,18.9,42.1,1014.6,980.2,0.0,0.0,0.0,1,30,0,0,100,520,390,130,784.9,1.5,2.2,2654.13575,110.4009,24.0388025,2323.2400000000002,111980.16800000002
15535,2023-02-12 15:00:00-05:00,48.4,31,18.8,42.4,1013.9,979.5,0.0,0.0,0.0,1,30,0,0,100,433,328,105,743.7,1.3,1.6,2592.05425,106.522775,24.3905,2342.56,113379.904
15536,2023-02-12 16:00:00-05:00,46.2,45,26.2,41.0,1013.4,978.9,0.0,0.0,0.0,1,30,0,0,100,289,196,93,681.3,1.4,1.8,2591.6665,114.093,24.844065,2134.44,98611.12800000001
15537,2023-02-12 17:00:00-05:00,43.6,54,28.2,37.7,1012.9,978.2,0.0,0.0,0.0,1,30,0,0,100,121,60,61,483.6,3.7,4.1,2542.60525,123.902175,24.8181275,1900.96,82881.85600000001
15538,2023-02-12 18:00:00-05:00,39.3,61,27.0,33.1,1012.3,977.4,0.0,0.0,0.0,1,30,0,0,100,11,2,9,76.3,4.0,6.8,2715.94925,137.140225,25.038625,1544.4899999999998,60698.45699999999
15539,2023-02-12 19:00:00-05:00,36.6,64,25.6,30.3,1012.0,976.9,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,3.8,7.6,2601.04775,147.074575,24.531625,1339.5600000000002,49027.89600000001
15540,2023-02-12 20:00:00-05:00,34.7,70,25.9,28.4,1011.8,976.6,0.0,0.0,0.0,1,30,0,0,99,0,0,0,0.0,3.8,8.5,2298.36875,148.983725,23.8205525,1204.0900000000001,41781.92300000001
15541,2023-02-12 21:00:00-05:00,33.3,72,25.3,26.8,1011.1,975.8,0.0,0.0,0.0,1,29,0,0,97,0,0,0,0.0,4.0,7.8,2282.79225,159.561425,23.5231625,1108.8899999999999,36926.03699999999
15542,2023-02-12 22:00:00-05:00,32.0,74,24.8,25.7,1010.5,975.1,0.0,0.0,0.0,1,30,0,0,99,0,0,0,0.0,3.5,6.1,2300.56,161.916675,22.7746775,1024.0,32768.0
15543,2023-02-12 23:00:00-05:00,30.6,78,24.7,24.3,1009.8,974.3,0.0,0.0,0.0,1,29,0,0,97,0,0,0,0.0,3.7,5.9,2332.91425,165.9848,22.30573,936.3600000000001,28652.616000000005
15544,2023-02-13 00:00:00-05:00,29.9,80,24.6,23.4,1009.3,973.8,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,4.0,6.5,2407.31475,172.05035,22.12341,894.0099999999999,26730.898999999998
15545,2023-02-13 01:00:00-05:00,30.3,77,24.1,24.1,1008.5,973.1,0.0,0.0,0.0,1,28,0,0,94,0,0,0,0.0,3.2,4.4,2232.45325,167.1895,21.882025,918.09,27818.127
15546,2023-02-13 02:00:00-05:00,29.8,77,23.6,23.6,1008.1,972.6,0.0,0.0,0.0,1,26,0,0,86,0,0,0,0.0,3.1,4.9,2478.24775,171.113125,21.77284,888.0400000000001,26463.592
15547,2023-02-13 03:00:00-05:00,29.8,77,23.4,23.3,1007.7,972.3,0.0,0.0,0.0,0,19,0,0,63,0,0,0,0.0,3.6,6.0,2548.4915,179.679725,21.658315,888.0400000000001,26463.592
15548,2023-02-13 04:00:00-05:00,29.4,76,22.9,22.8,1006.9,971.5,0.0,0.0,0.0,0,16,0,0,54,0,0,0,0.0,3.8,6.7,2300.2645,189.923925,21.8795575,864.3599999999999,25412.183999999997
15549,2023-02-13 05:00:00-05:00,30.3,72,22.2,23.8,1006.8,971.4,0.0,0.0,0.0,0,1,0,0,4,0,0,0,0.0,3.3,6.1,2271.23225,207.11315,22.89791,918.09,27818.127
15550,2023-02-13 06:00:00-05:00,31.9,65,21.5,25.2,1006.5,971.2,0.0,0.0,0.0,0,1,0,0,2,0,0,0,0.0,3.7,7.4,2295.5805,217.297375,24.366755,1017.6099999999999,32461.758999999995
15551,2023-02-13 07:00:00-05:00,32.4,70,23.6,25.9,1006.2,971.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,3.6,7.7,2349.019,222.600775,25.5579825,1049.76,34012.223999999995
15552,2023-02-13 08:00:00-05:00,33.2,72,25.2,26.7,1006.0,970.9,0.0,0.0,0.0,0,0,0,0,0,40,26,14,0.0,4.1,7.9,2399.3085,196.275,26.8593275,1102.2400000000002,36594.36800000001
15553,2023-02-13 09:00:00-05:00,38.9,60,26.1,32.8,1005.5,970.8,0.0,0.0,0.0,0,0,0,0,0,199,152,47,524.0,3.5,7.9,2526.18125,164.3893,27.4788125,1513.2099999999998,58863.86899999999
15554,2023-02-13 10:00:00-05:00,44.3,42,22.6,37.6,1004.5,970.2,0.0,0.0,0.0,0,0,0,0,0,366,303,63,746.3,4.0,6.3,2631.255,135.216175,27.5251925,1962.4899999999998,86938.30699999999
15555,2023-02-13 11:00:00-05:00,47.7,33,20.1,40.1,1003.6,969.5,0.0,0.0,0.0,1,39,0,65,0,499,430,69,861.0,5.4,7.9,2826.07625,112.095625,27.2686975,2275.2900000000004,108531.33300000001
15556,2023-02-13 12:00:00-05:00,50.1,31,20.8,42.5,1002.2,968.3,0.0,0.0,0.0,2,53,0,86,3,574,493,81,905.2,6.1,9.1,2904.169,107.039975,27.1763275,2510.01,125751.501
15557,2023-02-13 13:00:00-05:00,51.7,29,20.7,44.0,1000.8,967.1,0.0,0.0,0.0,1,45,0,62,26,592,509,83,914.7,6.8,10.3,2746.7335,108.145375,28.20775,2672.8900000000003,138188.41300000003
15558,2023-02-13 14:00:00-05:00,52.4,31,22.5,44.2,999.9,966.3,0.0,0.0,0.0,1,34,0,43,26,522,396,126,835.2,7.5,12.0,2677.488,107.8706,28.3212475,2745.7599999999998,143877.824
15559,2023-02-13 15:00:00-05:00,51.6,37,26.2,44.2,999.3,965.6,0.0,0.0,0.0,1,30,0,42,17,411,288,123,685.2,6.5,11.8,2797.2585,107.4269,27.6662975,2662.56,137388.09600000002
15560,2023-02-13 16:00:00-05:00,49.9,45,29.3,42.8,999.7,965.9,0.0,0.0,0.0,1,31,5,43,1,312,246,66,702.5,6.7,13.7,2898.47625,100.5310525,27.75962,2490.0099999999998,124251.499
15561,2023-02-13 17:00:00-05:00,45.7,54,29.9,38.1,1000.6,966.5,0.0,0.0,0.0,1,35,1,56,0,125,70,55,587.7,8.1,17.0,2794.26025,108.23175,27.318245,2088.4900000000002,95443.99300000002
15562,2023-02-13 18:00:00-05:00,41.4,60,28.7,33.5,1002.1,967.6,0.0,0.0,0.0,0,8,1,12,0,13,6,7,96.8,8.4,17.7,2611.62975,122.163125,26.5742125,1713.9599999999998,70957.94399999999
15563,2023-02-13 19:00:00-05:00,40.0,61,27.8,31.4,1003.5,968.9,0.0,0.0,0.0,0,19,12,13,0,0,0,0,0.0,9.8,18.8,2501.3605,134.40125,25.817175,1600.0,64000.0
15564,2023-02-13 20:00:00-05:00,38.7,68,28.9,29.7,1005.0,970.3,0.0,0.0,0.0,1,37,18,35,0,0,0,0,0.0,11.0,20.1,2473.417,132.22435,24.782695,1497.6900000000003,57960.60300000001
15565,2023-02-13 21:00:00-05:00,37.8,74,30.5,29.0,1006.5,971.7,0.0,0.0,0.0,2,52,46,17,0,0,0,0,0.0,11.3,20.5,2518.7405,140.352175,24.162455,1428.8399999999997,54010.15199999999
15566,2023-02-13 22:00:00-05:00,37.1,78,31.0,28.2,1007.8,972.9,0.0,0.0,0.0,1,46,51,1,0,0,0,0,0.0,11.8,20.6,2449.24525,142.278125,23.2268,1376.41,51064.81100000001
15567,2023-02-13 23:00:00-05:00,36.3,79,30.6,27.6,1008.7,973.7,0.0,0.0,0.0,1,45,50,0,0,0,0,0,0.0,11.0,19.7,2300.90375,148.130775,22.637115,1317.6899999999998,47832.14699999999
15568,2023-02-14 00:00:00-05:00,35.5,80,29.9,26.9,1010.3,975.2,0.0,0.0,0.0,2,54,60,0,0,0,0,0,0.0,10.6,19.0,2324.097,139.3889,22.07694,1260.25,44738.875
15569,2023-02-14 01:00:00-05:00,35.0,81,29.7,26.6,1011.1,975.9,0.0,0.0,0.0,2,56,62,0,0,0,0,0,0.0,10.0,18.0,2395.20775,146.2566,21.7629925,1225.0,42875.0
15570,2023-02-14 02:00:00-05:00,35.3,83,30.7,27.5,1012.4,977.2,0.0,0.0,0.0,1,41,46,0,0,0,0,0,0.0,9.1,16.5,2262.24,150.914275,21.63084,1246.0899999999997,43986.97699999999
15571,2023-02-14 03:00:00-05:00,34.9,84,30.5,27.4,1013.3,978.0,0.0,0.0,0.0,1,21,23,0,0,0,0,0,0.0,8.1,15.5,2441.52425,153.525725,21.58114,1218.01,42508.54899999999
15572,2023-02-14 04:00:00-05:00,34.0,85,30.0,26.5,1014.3,978.9,0.0,0.0,0.0,0,12,13,0,0,0,0,0,0.0,8.0,14.9,2226.74725,164.04095,21.8582025,1156.0,39304.0
15573,2023-02-14 05:00:00-05:00,33.3,86,29.5,26.5,1014.7,979.3,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,6.3,13.7,2201.62375,174.802875,22.774345,1108.8899999999999,36926.03699999999
15574,2023-02-14 06:00:00-05:00,32.8,85,28.8,26.0,1015.6,980.1,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0.0,5.9,13.5,2275.8355,187.601825,24.47045,1075.84,35287.55199999999
15575,2023-02-14 07:00:00-05:00,32.4,85,28.2,26.1,1016.2,980.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.5,11.2,2373.01725,196.3069,25.2835275,1049.76,34012.223999999995
15576,2023-02-14 08:00:00-05:00,32.4,86,28.8,26.3,1016.7,981.1,0.0,0.0,0.0,0,0,0,0,0,43,27,16,0.0,4.3,9.4,2414.787,183.0122,25.25624,1049.76,34012.223999999995
15577,2023-02-14 09:00:00-05:00,37.0,71,28.5,31.2,1017.8,982.5,0.0,0.0,0.0,0,0,0,0,0,200,151,49,516.1,3.6,6.6,2468.57525,152.405125,25.7581625,1369.0,50653.0
15578,2023-02-14 10:00:00-05:00,40.6,60,27.8,34.7,1018.4,983.3,0.0,0.0,0.0,0,0,0,0,0,371,307,64,738.4,3.6,5.3,2468.7795,142.329325,26.01822,1648.3600000000001,66923.41600000001
15579,2023-02-14 11:00:00-05:00,43.6,50,26.2,37.6,1018.3,983.4,0.0,0.0,0.0,0,0,0,0,0,499,424,75,850.4,3.3,4.7,2524.49475,128.662575,25.9803675,1900.96,82881.85600000001
15580,2023-02-14 12:00:00-05:00,45.9,45,25.5,40.0,1018.2,983.5,0.0,0.0,0.0,0,0,0,0,0,581,505,76,900.4,3.4,5.0,2735.1155,121.663025,25.7322125,2106.81,96702.579
15581,2023-02-14 13:00:00-05:00,47.7,42,25.4,41.9,1017.8,983.2,0.0,0.0,0.0,0,0,0,0,0,600,523,77,926.0,3.8,5.4,2807.26375,114.10705,25.8278675,2275.2900000000004,108531.33300000001
15582,2023-02-14 14:00:00-05:00,49.5,40,26.3,43.3,1018.1,983.6,0.0,0.0,0.0,0,0,0,0,0,558,483,75,918.2,4.1,5.7,2877.57925,113.252725,25.9889925,2450.25,121287.375
15583,2023-02-14 15:00:00-05:00,50.3,39,26.3,44.7,1018.0,983.6,0.0,0.0,0.0,0,0,0,0,0,463,393,70,888.9,2.3,3.6,2718.625,105.7088075,27.2449925,2530.0899999999997,127263.52699999997
15584,2023-02-14 16:00:00-05:00,50.1,41,27.5,44.9,1017.8,983.4,0.0,0.0,0.0,0,0,0,0,0,321,261,60,829.5,1.8,2.9,2729.70775,101.29308,27.6218525,2510.01,125751.501
15585,2023-02-14 17:00:00-05:00,48.0,54,32.0,42.6,1018.1,983.5,0.0,0.0,0.0,0,0,0,0,0,151,110,41,707.6,3.7,5.7,2712.83,112.4205,27.254635,2304.0,110592.0
15586,2023-02-14 18:00:00-05:00,44.1,58,30.1,37.8,1018.4,983.6,0.0,0.0,0.0,0,0,0,0,0,16,9,7,164.2,5.3,10.2,2578.44525,124.387525,26.3508825,1944.8100000000002,85766.12100000001
15587,2023-02-14 19:00:00-05:00,40.5,59,27.1,32.8,1018.5,983.4,0.0,0.0,0.0,0,8,0,0,27,0,0,0,0.0,7.4,15.1,2513.299,134.31295,25.43721,1640.25,66430.125
15588,2023-02-14 20:00:00-05:00,38.5,59,25.4,30.0,1018.4,983.2,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,8.8,18.0,2406.3805,132.073075,24.33666,1482.25,57066.625
15589,2023-02-14 21:00:00-05:00,38.2,60,25.6,29.5,1017.6,982.4,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,9.4,19.3,2408.50525,126.78255,23.59286,1459.2400000000002,55742.968000000015
15590,2023-02-14 22:00:00-05:00,38.5,61,26.3,29.8,1017.6,982.4,0.0,0.0,0.0,1,30,0,0,100,0,0,0,0.0,9.7,20.1,2429.44625,122.28175,22.7933075,1482.25,57066.625
15591,2023-02-14 23:00:00-05:00,38.6,62,26.8,29.7,1016.9,981.7,0.0,0.0,0.0,1,32,0,3,100,0,0,0,0.0,10.2,20.7,2427.03225,121.21215,22.160055,1489.96,57512.456000000006
15592,2023-02-15 00:00:00-05:00,39.3,61,26.8,30.0,1016.3,981.2,0.0,0.0,0.0,2,74,0,74,100,0,0,0,0.0,11.2,22.3,2359.2045,118.44625,21.777725,1544.4899999999998,60698.45699999999
15593,2023-02-15 01:00:00-05:00,40.5,57,26.7,30.8,1015.0,980.0,0.0,0.0,0.0,3,90,0,100,100,0,0,0,0.0,12.2,23.2,2275.311,116.7674,21.542685,1640.25,66430.125
15594,2023-02-15 02:00:00-05:00,42.2,50,25.0,32.0,1015.1,980.3,0.0,0.0,0.0,3,90,0,100,100,0,0,0,0.0,12.8,23.9,2268.1175,118.027925,21.283135,1780.8400000000001,75151.44800000002
15595,2023-02-15 03:00:00-05:00,43.3,50,25.7,32.7,1013.9,979.2,0.0,0.0,0.0,3,90,0,100,100,0,0,0,0.0,14.0,25.4,2305.09375,109.594175,21.173515,1874.8899999999996,81182.73699999998
15596,2023-02-15 04:00:00-05:00,41.9,66,31.3,31.9,1013.3,978.5,0.02,0.02,0.0,53,83,0,100,77,0,0,0,0.0,14.4,26.2,2364.42225,115.7609,21.506235,1755.61,73560.059
15597,2023-02-15 05:00:00-05:00,42.2,65,31.4,32.3,1011.9,977.2,0.0,0.0,0.0,3,87,0,96,97,0,0,0,0.0,14.1,26.2,2385.317,121.04515,22.42526,1780.8400000000001,75151.44800000002
15598,2023-02-15 06:00:00-05:00,43.4,57,29.4,33.1,1011.1,976.5,0.0,0.0,0.0,1,24,0,22,35,0,0,0,0.0,14.5,26.5,2442.1765,126.397175,24.1766425,1883.56,81746.50399999999
15599,2023-02-15 07:00:00-05:00,43.7,57,29.6,33.5,1010.8,976.2,0.004,0.004,0.0,51,24,0,39,2,0,0,0,0.0,14.1,26.0,2520.9825,134.616975,25.2700325,1909.6900000000003,83453.45300000002
15600,2023-02-15 08:00:00-05:00,43.5,64,32.1,33.5,1010.1,975.5,0.0,0.0,0.0,1,25,0,41,0,33,19,14,0.0,14.6,26.4,2608.279,126.560125,26.3024525,1892.25,82312.875
15601,2023-02-15 09:00:00-05:00,45.4,66,34.6,35.9,1009.2,974.8,0.0,0.0,0.0,0,1,0,2,0,139,94,45,326.4,14.3,25.4,2670.83875,109.883,27.085175,2061.16,93576.66399999999
15602,2023-02-15 10:00:00-05:00,48.5,63,36.6,39.7,1008.4,974.2,0.0,0.0,0.0,0,7,0,11,0,285,215,70,487.4,13.4,24.3,2816.6445,87.556005,27.2269825,2352.25,114084.125
15604,2023-02-15 12:00:00-05:00,55.2,54,38.9,46.6,1006.1,972.4,0.0,0.0,0.0,0,13,9,8,0,509,403,106,585.4,14.3,23.3,3896.1955,71.5192075,26.9848775,3047.0400000000004,168196.60800000004
15605,2023-02-15 13:00:00-05:00,58.5,52,40.9,50.8,1004.8,971.4,0.0,0.0,0.0,0,4,4,0,0,596,524,72,838.1,13.9,22.8,4386.59175,70.9187175,27.37813,3422.25,200201.625
15606,2023-02-15 14:00:00-05:00,61.9,50,43.2,54.7,1004.6,971.4,0.0,0.0,0.0,1,26,2,40,0,523,428,95,873.9,12.9,21.6,5346.16975,66.279155,27.6821,3831.6099999999997,237176.65899999999
15607,2023-02-15 15:00:00-05:00,63.0,51,44.5,56.8,1005.0,971.8,0.0,0.0,0.0,1,30,3,46,0,381,285,96,709.5,11.3,20.1,5550.8035,66.07014,27.78897,3969.0,250047.0
15608,2023-02-15 16:00:00-05:00,62.5,52,44.8,57.0,1005.2,972.0,0.0,0.0,0.0,0,11,0,18,0,239,172,67,559.2,9.9,18.5,5773.6655,66.47052,27.699485,3906.25,244140.625
15609,2023-02-15 17:00:00-05:00,60.6,54,44.0,55.8,1005.2,971.9,0.0,0.0,0.0,0,5,0,8,0,134,89,45,499.7,7.7,16.8,5329.171,66.912935,27.1649075,3672.36,222545.016
15610,2023-02-15 18:00:00-05:00,56.5,59,42.3,51.0,1005.9,972.3,0.0,0.0,0.0,0,9,1,14,0,16,9,7,142.0,8.5,18.1,4925.17425,70.9833825,26.5515725,3192.25,180362.125
15611,2023-02-15 19:00:00-05:00,54.2,62,41.5,48.8,1007.1,973.3,0.0,0.0,0.0,0,10,4,11,0,0,0,0,0.0,8.0,18.0,4659.82025,72.6840175,25.587515,2937.6400000000003,159220.08800000002
15612,2023-02-15 20:00:00-05:00,52.5,65,41.1,47.1,1008.3,974.4,0.0,0.0,0.0,0,4,2,3,0,0,0,0,0.0,7.6,17.9,4564.90225,72.3060275,24.5439075,2756.25,144703.125
15613,2023-02-15 21:00:00-05:00,51.1,67,40.5,45.5,1009.2,975.2,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.0,7.7,18.4,4307.33675,73.6374425,23.825925,2611.21,133432.831
15614,2023-02-15 22:00:00-05:00,50.4,66,39.5,43.8,1010.8,976.6,0.0,0.0,0.0,0,3,2,2,0,0,0,0,0.0,9.5,18.8,3692.848,97.1007025,23.11503,2540.16,128024.06399999998
15615,2023-02-15 23:00:00-05:00,47.9,69,38.4,41.2,1011.9,977.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9.4,18.8,3007.97325,99.03842,22.0844025,2294.41,109902.23899999999
15616,2023-02-16 00:00:00-05:00,46.0,73,37.9,39.9,1013.0,978.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,7.9,17.7,2658.85275,96.75168,21.5266425,2116.0,97336.0
15617,2023-02-16 01:00:00-05:00,44.1,78,37.5,38.4,1013.8,979.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.5,15.6,2336.96325,92.542365,21.1097375,1944.8100000000002,85766.12100000001
15618,2023-02-16 02:00:00-05:00,44.7,74,36.9,38.9,1014.7,980.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.5,13.5,2467.38175,100.4768075,21.001135,1998.0900000000001,89314.62300000002
15619,2023-02-16 03:00:00-05:00,43.0,78,36.7,37.4,1015.2,980.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,6.1,12.6,2474.189,99.317295,20.9778625,1849.0,79507.0
15620,2023-02-16 04:00:00-05:00,41.6,81,36.2,36.0,1016.1,981.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,5.9,12.2,2392.2345,123.55775,21.2324875,1730.5600000000002,71991.296
15621,2023-02-16 05:00:00-05:00,39.6,87,36.0,34.7,1016.6,981.5,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0.0,4.3,10.0,2487.3365,131.350525,22.219385,1568.16,62099.136000000006
15622,2023-02-16 06:00:00-05:00,37.9,90,35.1,32.9,1017.4,982.2,0.0,0.0,0.0,0,17,0,0,58,0,0,0,0.0,4.0,7.5,2550.84975,143.4789,24.1136925,1436.4099999999999,54439.93899999999
15623,2023-02-16 07:00:00-05:00,37.0,90,34.2,32.4,1017.5,982.2,0.0,0.0,0.0,1,26,0,0,85,0,0,0,0.0,2.7,3.7,2606.55625,161.7854,25.34518,1369.0,50653.0
15624,2023-02-16 08:00:00-05:00,38.4,86,34.6,33.8,1018.7,983.5,0.0,0.0,0.0,1,30,4,0,88,36,11,25,0.0,2.8,5.4,2509.43625,146.89155,26.86504,1474.56,56623.10399999999
15625,2023-02-16 09:00:00-05:00,41.9,85,37.7,38.2,1018.8,983.8,0.0,0.0,0.0,1,35,5,0,100,141,65,76,210.8,1.9,4.7,2519.6075,135.420225,27.73338,1755.61,73560.059
15626,2023-02-16 10:00:00-05:00,44.5,72,36.0,40.5,1018.2,983.4,0.0,0.0,0.0,1,32,2,0,100,215,92,123,267.8,1.9,2.7,2615.02,128.9972,28.2005675,1980.25,88121.125
15627,2023-02-16 11:00:00-05:00,45.0,72,36.4,41.0,1018.2,983.4,0.0,0.0,0.0,2,55,1,40,100,197,7,190,127.3,2.1,2.9,2666.856,127.75115,28.788245,2025.0,91125.0
15628,2023-02-16 12:00:00-05:00,45.9,70,36.7,42.6,1017.6,982.9,0.0,0.0,0.0,2,64,0,56,100,230,3,227,2.3,0.8,1.2,2752.10825,117.28445,28.4913125,2106.81,96702.579
15629,2023-02-16 13:00:00-05:00,47.4,67,36.9,44.1,1016.1,981.6,0.0,0.0,0.0,3,89,1,97,100,236,3,233,3.7,0.6,0.8,2770.0315,119.106075,28.77976,2246.7599999999998,106496.42399999998
15630,2023-02-16 14:00:00-05:00,48.9,65,37.7,45.5,1014.7,980.3,0.0,0.0,0.0,3,93,4,99,100,248,20,228,22.3,1.3,2.0,2757.6345,110.09295,28.661535,2391.21,116930.169
15631,2023-02-16 15:00:00-05:00,48.6,72,39.9,45.2,1014.4,980.0,0.004,0.004,0.0,51,97,8,100,100,163,0,163,19.7,2.2,4.1,2809.3715,109.880075,28.550105,2361.96,114791.25600000001
15632,2023-02-16 16:00:00-05:00,47.7,78,41.3,44.1,1012.8,978.4,0.004,0.004,0.0,51,97,14,91,100,120,3,117,2.6,3.3,7.9,2870.1645,111.43995,28.1434875,2275.2900000000004,108531.33300000001
15633,2023-02-16 17:00:00-05:00,46.9,79,40.9,43.1,1012.3,977.9,0.0,0.0,0.0,2,62,11,36,100,71,3,68,13.7,3.8,6.6,2644.1695,121.06535,27.73005,2199.6099999999997,103161.70899999999
15634,2023-02-16 18:00:00-05:00,45.0,84,40.4,40.6,1012.0,977.5,0.0,0.0,0.0,3,86,5,86,100,9,0,9,4.5,4.8,8.3,2619.799,121.773275,26.825305,2025.0,91125.0
15635,2023-02-16 19:00:00-05:00,44.4,87,40.8,40.6,1010.9,976.4,0.0,0.0,0.0,3,86,1,91,100,0,0,0,0.0,3.8,8.5,2673.49025,119.489775,25.9037175,1971.36,87528.38399999999
15636,2023-02-16 20:00:00-05:00,45.0,90,42.1,42.4,1009.8,975.3,0.0,0.0,0.0,3,83,9,75,100,0,0,0,0.0,1.4,5.6,2615.308,113.2681,24.775655,2025.0,91125.0
15637,2023-02-16 21:00:00-05:00,45.6,94,44.0,42.7,1008.8,974.4,0.0,0.0,0.0,3,100,72,84,100,0,0,0,0.0,3.2,8.3,2528.819,110.00545,24.3503075,2079.36,94818.816
15638,2023-02-16 22:00:00-05:00,47.1,97,46.3,43.7,1007.2,973.0,0.008,0.008,0.0,51,100,100,98,100,0,0,0,0.0,5.9,14.5,2680.781,104.805565,23.180855,2218.4100000000003,104487.111
15639,2023-02-16 23:00:00-05:00,48.6,98,47.9,44.0,1004.8,970.7,0.004,0.004,0.0,51,100,92,53,100,0,0,0,0.0,9.4,19.7,2747.62675,91.0514125,22.19326,2361.96,114791.25600000001
15640,2023-02-17 00:00:00-05:00,49.7,97,49.0,45.1,1003.8,969.8,0.0,0.0,0.0,3,99,77,0,99,0,0,0,0.0,10.3,20.7,2696.7785,87.6777825,21.5114825,2470.09,122763.47300000003
15641,2023-02-17 01:00:00-05:00,49.8,98,49.3,45.4,1002.5,968.6,0.0,0.0,0.0,3,87,61,3,100,0,0,0,0.0,10.1,19.8,2667.76075,87.9806125,21.27321,2480.0399999999995,123505.99199999998
15642,2023-02-17 02:00:00-05:00,50.3,98,49.6,46.0,1001.2,967.4,0.0,0.0,0.0,3,93,70,0,100,0,0,0,0.0,9.9,19.7,2616.53525,86.8699275,21.10858,2530.0899999999997,127263.52699999997
15643,2023-02-17 03:00:00-05:00,51.0,97,50.1,47.3,999.8,966.1,0.004,0.004,0.0,51,100,76,8,100,0,0,0,0.0,9.0,18.6,2721.25275,91.2088375,20.95172,2601.0,132651.0
15644,2023-02-17 04:00:00-05:00,52.1,95,50.8,48.9,998.7,965.1,0.004,0.004,0.0,51,100,93,9,100,0,0,0,0.0,8.1,17.1,2848.3465,87.3658375,21.2164675,2714.4100000000003,141420.761
15645,2023-02-17 05:00:00-05:00,53.1,95,51.6,50.3,997.9,964.4,0.004,0.004,0.0,51,100,97,29,100,0,0,0,0.0,7.9,17.6,2837.73725,91.0746275,22.0853675,2819.61,149721.29100000003
15646,2023-02-17 06:00:00-05:00,54.2,95,52.8,51.2,999.4,965.9,0.071,0.071,0.0,61,100,92,90,100,0,0,0,0.0,9.3,17.2,3001.32875,102.624425,23.99852,2937.6400000000003,159220.08800000002
15647,2023-02-17 07:00:00-05:00,52.6,100,52.6,48.6,1002.9,969.2,0.079,0.079,0.0,61,100,100,100,100,0,0,0,0.0,11.4,20.0,2438.21725,188.88655,25.71083,2766.76,145531.576
15648,2023-02-17 08:00:00-05:00,48.0,94,46.3,43.8,1004.7,970.6,0.035,0.035,0.0,53,100,99,100,100,4,0,4,0.0,7.8,12.7,2354.749,172.03435,26.817945,2304.0,110592.0
15649,2023-02-17 09:00:00-05:00,43.1,93,41.2,36.9,1006.7,972.2,0.024,0.016,0.055,71,100,100,98,100,21,0,21,0.0,9.5,15.5,2558.503,192.7247,28.1172075,1857.6100000000001,80062.99100000001
15650,2023-02-17 10:00:00-05:00,38.8,92,36.8,31.2,1008.8,973.9,0.012,0.0,0.083,73,100,99,83,54,47,0,47,0.0,10.9,17.4,2481.92675,189.757575,28.6448925,1505.4399999999998,58411.071999999986
