time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h)
2022-03-26T01:00,41.9,92,39.8,36.9,1001.8,967.4,0,0,0,3,100,68,81,83,0,0,0,0,6.1,12.4
2022-03-26T02:00,41.1,92,38.8,36.2,1002,967.5,0,0,0,3,100,74,72,95,0,0,0,0,5.3,11.3
2022-03-26T03:00,40.4,91,37.8,35.5,1001.4,966.9,0,0,0,3,100,79,81,90,0,0,0,0,4.9,10.5
2022-03-26T04:00,39.9,90,37.2,35.1,1001.1,966.6,0,0,0,3,93,65,57,0,0,0,0,0,4.5,9.8
2022-03-26T05:00,39.6,89,36.7,34.6,1000.6,966.1,0,0,0,2,71,51,42,0,0,0,0,0,4.6,9.2
2022-03-26T06:00,38.7,91,36.2,33.6,1000.1,965.5,0,0,0,2,65,51,31,1,0,0,0,0,4.7,9.9
2022-03-26T07:00,37.8,96,36.7,32.6,999.4,964.8,0,0,0,1,35,24,22,0,0,0,0,0,5.1,10.6
2022-03-26T08:00,37,95,35.9,31.6,998.7,964.1,0,0,0,1,49,28,39,0,0,0,0,0,5.3,11.2
2022-03-26T09:00,36.5,96,35.4,31,997.9,963.3,0,0,0,2,50,25,46,0,0,0,0,0,5.2,11.2
2022-03-26T10:00,34.9,100,34.8,29.1,997.7,963,0,0,0,2,55,30,47,0,0,0,0,0,5.6,10.8
2022-03-26T11:00,35.3,100,35.2,29.6,997.5,962.8,0,0,0,2,56,28,52,0,0,0,0,0,5.6,11.5
2022-03-26T12:00,37,100,37,31.7,997.7,963.1,0,0,0,2,62,32,55,0,25,5,20,0,5.5,11.7
2022-03-26T13:00,39.6,100,39.6,34.9,997.5,963.1,0.004,0.004,0,51,84,41,79,0,90,20,70,58.8,5.3,9.6
2022-03-26T14:00,41.7,97,40.9,36.7,997.5,963.2,0.008,0.008,0,51,100,68,70,0,243,103,140,151.2,6.7,10.5
2022-03-26T15:00,42.5,93,40.6,37.4,997.3,963.1,0.004,0.004,0,51,69,42,48,8,320,141,179,229.1,6.7,10.4
2022-03-26T16:00,46.1,82,40.9,41.2,997.2,963.2,0.004,0.004,0,51,47,35,21,8,553,389,164,395.9,6.5,9.7
2022-03-26T17:00,48.4,68,38.2,44.2,996.8,963,0.004,0.004,0,51,65,51,24,17,679,474,205,612,6.5,9.2
2022-03-26T18:00,49.3,60,36.1,44.5,996.4,962.7,0,0,0,2,66,51,23,22,659,439,220,613.7,6.5,9.2
2022-03-26T19:00,48.7,62,36.1,42.8,996,962.2,0.004,0.004,0,51,74,56,25,28,541,308,233,501.5,6.5,9.4
2022-03-26T20:00,48.4,60,35.2,42.2,996.1,962.3,0.02,0.02,0,53,84,68,22,31,445,265,180,422.5,6.8,10
2022-03-26T21:00,44.7,69,35.1,38.6,995.9,961.9,0.02,0.02,0,53,65,3,83,41,322,140,182,347.4,6.5,10.3
2022-03-26T22:00,44.4,66,33.7,39,997.3,963.2,0.004,0.004,0,51,67,3,81,51,222,105,117,289.5,4.5,8
2022-03-26T23:00,42.9,68,33,37.4,998.4,964.2,0,0,0,1,48,13,56,8,78,32,46,256.3,4.3,9.6
2022-03-27T00:00,41.1,71,32.3,34.3,999.3,964.9,0.004,0.004,0,51,50,33,31,4,6,2,4,25.6,7.2,14.3
2022-03-27T01:00,39.1,78,32.7,31.2,1000.3,965.8,0.008,0.008,0,51,74,41,47,30,0,0,0,0,10,18.1
2022-03-27T02:00,37.2,89,34.2,29.5,1001.3,966.6,0.008,0.008,0,51,100,66,60,71,0,0,0,0,10.1,18.1
2022-03-27T03:00,36.5,91,34.2,28.5,1001.6,966.8,0.004,0.004,0,51,100,77,89,49,0,0,0,0,10.6,18.3
2022-03-27T04:00,35.8,90,33.2,27.4,1002,967.2,0.008,0.004,0.028,71,100,80,97,7,0,0,0,0,11.2,19
2022-03-27T05:00,35.2,89,32.3,26.8,1002,967.1,0.012,0.004,0.055,71,100,98,100,7,0,0,0,0,11.1,18.7
2022-03-27T06:00,35,87,31.5,26.2,1002.3,967.4,0.012,0,0.083,73,100,100,100,1,0,0,0,0,11.5,19.5
2022-03-27T07:00,34.4,86,30.6,26,1002.2,967.3,0.008,0,0.055,71,100,100,100,0,0,0,0,0,10.3,17.5
2022-03-27T08:00,34,84,29.7,25.5,1002.6,967.6,0.008,0,0.055,71,100,97,99,0,0,0,0,0,10.3,17.3
2022-03-27T09:00,33.5,82,28.6,24.8,1002.9,967.9,0.004,0,0.028,71,100,84,95,0,0,0,0,0,10.5,17.6
2022-03-27T10:00,33.3,79,27.4,23.7,1004.5,969.4,0,0,0,3,100,95,78,0,0,0,0,0,12,19.4
2022-03-27T11:00,32.8,76,26.1,23.3,1005,969.9,0,0,0,3,100,97,65,6,0,0,0,0,11.4,18.1
2022-03-27T12:00,32.8,71,24.5,23.1,1005.6,970.4,0.004,0,0.028,71,100,97,74,7,32,7,25,0,11.5,18.2
2022-03-27T13:00,33.4,64,22.5,23.3,1005.8,970.7,0.004,0,0.028,71,100,99,93,11,127,33,94,96.3,12,18.5
2022-03-27T14:00,33.9,59,21.2,23.5,1006.4,971.3,0.004,0,0.028,71,100,97,99,5,217,58,159,123.7,12.2,18.8
2022-03-27T15:00,35,55,20.6,24.4,1006.8,971.7,0.012,0.004,0.055,71,100,96,100,2,311,96,215,148.1,12.5,18.9
2022-03-27T16:00,35.5,53,19.9,24.5,1007,972,0.012,0,0.083,73,100,87,100,0,350,71,279,135.5,13.4,20.2
2022-03-27T17:00,35.6,54,20.7,24.2,1007.3,972.3,0.008,0,0.055,71,100,64,100,0,359,48,311,78.5,14.6,22
2022-03-27T18:00,34.6,60,22.1,23.4,1007.6,972.5,0.012,0,0.083,73,79,22,99,0,427,87,340,82.7,14.5,21.5
2022-03-27T19:00,33.3,58,20,22.3,1008.2,973,0.004,0,0.028,71,100,58,98,0,465,149,316,160,13.4,20.1
2022-03-27T20:00,32.9,57,19.2,21.9,1008.3,973.1,0.004,0,0.028,71,100,85,96,0,431,146,285,220.9,13.2,19.9
2022-03-27T21:00,31.9,56,17.9,20.7,1008.8,973.5,0,0,0,3,100,67,91,0,329,116,213,230.3,13.4,20.3
2022-03-27T22:00,30.3,55,16.2,18.8,1010.7,975.2,0,0,0,2,76,42,63,0,207,72,135,216.3,13.8,21
2022-03-27T23:00,28.4,58,15.3,16.7,1011.4,975.7,0,0,0,2,70,37,61,0,95,39,56,225.4,14.1,21.6
2022-03-28T00:00,27,58,14,14.8,1012.1,976.3,0.004,0,0.028,71,85,42,78,0,6,2,4,34.1,14.8,23.1
2022-03-28T01:00,26.2,56,12.5,13.7,1013.4,977.5,0.004,0,0.028,71,80,25,95,0,0,0,0,0,15.6,24.3
2022-03-28T02:00,25.2,51,9.6,12.3,1014.3,978.3,0.004,0,0.028,71,70,14,95,0,0,0,0,0,15.8,24.4
2022-03-28T03:00,24.2,51,8.5,11.4,1014.4,978.3,0.004,0,0.028,71,88,32,99,0,0,0,0,0,15.3,23.8
2022-03-28T04:00,23.4,55,9.5,10.6,1014.5,978.4,0.004,0,0.028,71,100,67,98,0,0,0,0,0,15.9,24.6
2022-03-28T05:00,22.8,57,9.7,9.9,1014.3,978.1,0.004,0,0.028,71,100,58,98,0,0,0,0,0,16,24.7
2022-03-28T06:00,22.5,57,9.4,9.4,1014.1,977.9,0.004,0,0.028,71,100,79,99,0,0,0,0,0,16.3,25.2
2022-03-28T07:00,22,45,3.9,8.8,1013.9,977.7,0.004,0,0.028,71,100,58,93,0,0,0,0,0,15.8,24.2
2022-03-28T08:00,21.6,50,6,9.3,1013.8,977.5,0,0,0,3,86,46,75,0,0,0,0,0,14.1,21.5
2022-03-28T09:00,21,56,7.6,9.3,1013.7,977.4,0.004,0,0.028,71,68,32,65,0,0,0,0,0,12.7,19.3
2022-03-28T10:00,19.9,58,7.6,8.7,1014.4,978,0.008,0,0.055,71,77,35,76,0,0,0,0,0,11.7,17.9
2022-03-28T11:00,19.4,60,7.9,8.2,1014.8,978.3,0.008,0,0.055,71,77,34,77,0,0,0,0,0,11.6,17.8
2022-03-28T12:00,19.7,58,7.4,8.4,1015.4,978.9,0.004,0,0.028,71,100,63,92,0,49,18,31,0,11.7,17.6
2022-03-28T13:00,21,59,8.9,9.6,1015.8,979.4,0.004,0,0.028,71,90,35,97,0,205,104,101,268.2,12.2,17.9
2022-03-28T14:00,23,56,9.8,11.9,1016.1,979.9,0.004,0,0.028,71,62,20,74,0,393,225,168,432.7,11.7,17.1
2022-03-28T15:00,25,53,10.3,13.9,1016.3,980.2,0.004,0,0.028,71,69,41,54,0,550,344,206,541.9,11.7,16.9
2022-03-28T16:00,26,50,9.9,15.4,1016.2,980.2,0.004,0,0.028,71,66,44,44,0,640,366,274,547.3,12.3,17.9
2022-03-28T17:00,25.8,44,7,15.3,1016.2,980.2,0.004,0,0.028,71,59,39,39,0,731,494,237,583.1,13.5,19.5
2022-03-28T18:00,25.2,41,4.6,13.9,1016.2,980.1,0,0,0,2,77,49,55,0,752,491,261,653.8,15.4,22.7
2022-03-28T19:00,24.3,41,3.8,11.3,1016.6,980.4,0,0,0,3,100,99,100,0,690,392,298,592.7,18,26.4
2022-03-28T20:00,24.1,40,3.3,10.6,1017,980.8,0.004,0,0.028,71,100,99,96,0,559,278,281,487.8,16.5,24.7
2022-03-28T21:00,23.4,44,4.5,10.2,1017.5,981.2,0.004,0,0.028,71,100,100,89,0,389,158,231,373.3,16,24
2022-03-28T22:00,22.8,47,5.8,10.4,1019,982.6,0.004,0,0.028,71,100,100,94,0,203,59,144,236.7,14.3,22
2022-03-28T23:00,22.2,53,7.5,10.2,1019.5,983.1,0.004,0,0.028,71,100,95,90,0,70,17,53,132.8,13.5,21.1
2022-03-29T00:00,21.6,60,9.8,10.9,1020.2,983.7,0.004,0,0.028,71,100,93,75,0,5,0,5,15.1,10.9,18.6
2022-03-29T01:00,21.1,64,10.8,10.5,1021.2,984.6,0,0,0,3,100,89,69,0,0,0,0,0,10.7,19.3
2022-03-29T02:00,20.9,66,11.5,10.5,1021.4,984.8,0,0,0,3,100,87,73,0,0,0,0,0,10.3,18.6
2022-03-29T03:00,21,69,12.3,10.4,1021.8,985.2,0,0,0,3,100,89,77,0,0,0,0,0,10.9,18.1
2022-03-29T04:00,21,71,13.2,10.9,1022.2,985.6,0,0,0,3,100,93,40,0,0,0,0,0,9.9,17.9
2022-03-29T05:00,21.2,73,13.8,10.9,1022.5,985.9,0,0,0,3,85,94,1,0,0,0,0,0,10.4,17.4
2022-03-29T06:00,21.1,74,14.1,11.1,1023,986.4,0,0,0,2,77,86,0,0,0,0,0,0,9.7,16.7
2022-03-29T07:00,20.9,76,14.5,11,1023.1,986.5,0,0,0,2,78,87,0,0,0,0,0,0,9.7,16.4
2022-03-29T08:00,21.1,76,14.7,11.4,1023.2,986.6,0,0,0,2,78,87,0,0,0,0,0,0,9.3,15.6
2022-03-29T09:00,21.1,77,14.9,11.7,1023.2,986.6,0,0,0,2,77,85,0,0,0,0,0,0,8.5,14.6
2022-03-29T10:00,21.2,77,15.1,12,1024.5,987.8,0,0,0,3,88,84,21,0,0,0,0,0,8.1,13.7
2022-03-29T11:00,20.8,79,15.3,11.7,1024.8,988.1,0,0,0,3,100,82,45,0,0,0,0,0,8,13.5
2022-03-29T12:00,22.2,75,15.5,12.9,1025.3,988.7,0,0,0,3,100,70,72,0,58,25,33,0,8.4,13.7
2022-03-29T13:00,24.9,62,13.5,14,1025.4,989,0.004,0,0.028,71,100,67,81,0,223,121,102,324.6,11.9,17.9
2022-03-29T14:00,27.1,52,11.7,16.1,1025.4,989.1,0.004,0,0.028,71,100,68,92,0,391,238,153,470.5,11.7,17.8
2022-03-29T15:00,29.2,45,10.6,17.9,1025.6,989.5,0.004,0,0.028,71,100,83,94,0,558,352,206,558,12.4,18.5
2022-03-29T16:00,30.5,42,10,20.1,1025.3,989.3,0.004,0,0.028,71,100,87,60,0,642,346,296,533.3,11.9,17.6
2022-03-29T17:00,31.9,39,9.9,23.1,1024.9,989,0,0,0,3,100,94,92,0,779,511,268,577.5,11.2,16.5
2022-03-29T18:00,32.7,38,9.9,24,1024.6,988.8,0,0,0,3,100,100,77,0,758,449,309,622.2,10.6,15.8
2022-03-29T19:00,33.1,36,9.2,24.7,1024.2,988.4,0,0,0,3,91,98,4,0,795,610,185,698.7,10.5,15.4
2022-03-29T20:00,33.4,37,9.9,24.2,1023.8,988,0,0,0,1,43,48,0,0,698,568,130,866.7,10.5,15.4
2022-03-29T21:00,33.3,37,9.9,22.6,1023.7,987.9,0,0,0,1,35,39,0,0,547,454,93,886.7,10.8,16.1
2022-03-29T22:00,32,42,11.2,22.5,1023.4,987.6,0,0,0,0,0,0,0,0,349,273,76,833.1,8.1,12.6
2022-03-29T23:00,29.7,52,14.2,22,1023.6,987.6,0,0,0,0,0,0,0,0,146,100,46,688.3,4.6,10.8
2022-03-30T00:00,27.6,59,15,19.1,1023.8,987.6,0,0,0,0,0,0,0,0,10,4,6,98.3,6.3,10.4
2022-03-30T01:00,25.9,58,13.2,17.1,1024.7,988.4,0,0,0,0,0,0,0,0,0,0,0,0,6.8,10.9
2022-03-30T02:00,25.5,58,12.9,16.7,1024.7,988.3,0,0,0,0,0,0,0,0,0,0,0,0,6.8,11.1
2022-03-30T03:00,25.2,59,12.9,16.4,1024.6,988.2,0,0,0,0,0,0,0,0,0,0,0,0,6.7,10.6
2022-03-30T04:00,24.8,62,13.5,16,1024.9,988.5,0,0,0,0,0,0,0,0,0,0,0,0,6.8,10.8
2022-03-30T05:00,24.4,63,13.8,16,1024.8,988.4,0,0,0,0,0,0,0,0,0,0,0,0,6,9.8
2022-03-30T06:00,24.2,65,14.2,16,1024.8,988.3,0,0,0,0,9,0,0,29,0,0,0,0,5.4,8.6
2022-03-30T07:00,23.7,75,16.9,16.8,1024.3,987.8,0,0,0,1,23,0,0,76,0,0,0,0,3.2,6.1
2022-03-30T08:00,23.6,73,16.2,16.7,1024.2,987.7,0,0,0,1,30,0,0,100,0,0,0,0,2.9,4.5
2022-03-30T09:00,23.6,72,15.8,16.3,1024.5,988,0,0,0,1,30,0,0,100,0,0,0,0,3.7,4.3
2022-03-30T10:00,23.6,74,16.4,16.3,1024.9,988.4,0,0,0,1,30,0,0,100,0,0,0,0,4,4.2
2022-03-30T11:00,23.3,75,16.6,15.8,1024.8,988.3,0,0,0,1,35,0,9,100,0,0,0,0,4.2,4.5
2022-03-30T12:00,25.2,69,16.5,18,1024.1,987.7,0,0,0,2,73,0,71,100,52,9,43,0,3.8,8.4
2022-03-30T13:00,28.9,57,15.4,20.9,1023.5,987.4,0,0,0,3,81,0,88,95,168,29,139,84.5,5.5,8.6
2022-03-30T14:00,33.2,42,12.6,24.4,1023.2,987.4,0,0,0,3,87,0,96,98,333,113,220,171.1,6.7,9.8
2022-03-30T15:00,36.9,35,11.9,27.7,1022.6,987.1,0,0,0,3,90,0,100,100,414,128,286,231.2,7.7,11.4
2022-03-30T16:00,40.3,32,12.5,30.6,1020.8,985.6,0,0,0,3,90,0,100,100,504,178,326,234.4,8.8,13.2
2022-03-30T17:00,42.7,30,13.7,32.7,1019.7,984.7,0,0,0,2,78,1,93,70,430,93,337,193.5,9.9,15
2022-03-30T18:00,41.6,37,17.5,31.3,1017.1,982.2,0.004,0,0.028,71,91,42,89,0,177,0,177,50.2,11.2,17.2
2022-03-30T19:00,42.2,40,19.8,31.9,1016.1,981.2,0,0,0,3,100,88,100,1,334,105,229,71,11.6,18.2
2022-03-30T20:00,40.9,48,22.6,31.1,1013.9,979,0,0,0,3,99,32,98,38,135,0,135,72.3,11.2,19.7
2022-03-30T21:00,41.3,52,24.8,31.2,1012.1,977.3,0,0,0,1,44,4,18,100,182,75,107,62.5,12.4,21.3
2022-03-30T22:00,42,53,26.1,32.9,1010.1,975.4,0,0,0,2,66,1,58,100,212,73,139,182.1,10.5,18.6
2022-03-30T23:00,40.7,57,26.7,31.1,1009.2,974.5,0,0,0,3,88,4,90,100,92,25,67,181.5,11.9,21.9
2022-03-31T00:00,39.2,61,26.8,29.4,1009,974.2,0,0,0,3,90,1,98,100,5,0,5,25.5,12.4,22.9
2022-03-31T01:00,38.7,63,27.1,28.4,1008.6,973.7,0,0,0,2,79,1,80,100,0,0,0,0,13.5,24.8
2022-03-31T02:00,38,66,27.9,27.4,1007.9,973,0,0,0,3,89,0,99,100,0,0,0,0,14.6,26.3
2022-03-31T03:00,38.5,69,29,27.7,1007.5,972.7,0,0,0,3,90,0,100,100,0,0,0,0,15.4,27.9
2022-03-31T04:00,39.6,70,30.6,28.8,1006.5,971.8,0,0,0,3,90,0,100,100,0,0,0,0,16,29
2022-03-31T05:00,40.6,73,32.8,30,1005.6,971,0,0,0,3,90,0,100,100,0,0,0,0,16.5,29.7
2022-03-31T06:00,41.4,79,35.3,31.1,1004.4,969.9,0,0,0,3,93,3,100,100,0,0,0,0,16.7,30.1
2022-03-31T07:00,42.5,76,35.4,32.3,1003.5,969.1,0,0,0,3,92,2,100,100,0,0,0,0,16.4,29.5
2022-03-31T08:00,44.3,82,39.2,35,1002.5,968.2,0,0,0,3,98,10,99,100,0,0,0,0,16.1,29.3
2022-03-31T09:00,45.7,87,42,37.1,1001.5,967.4,0,0,0,3,100,15,99,100,0,0,0,0,15.7,28.5
